id,eventType,teamId,playerId,playerName,x,y,min,minAdded,isBlocked,isOnTarget,blockedX,blockedY,goalCrossedY,goalCrossedZ,expectedGoals,expectedGoalsOnTarget,shotType,situation,period,isOwnGoal,onGoalShot,isSavedOffLine,isFromInsideBox,keeperId,firstName,lastName,fullName,teamColor,match_id,match_date,league_name,home_team,away_team,league_season,home_goals,away_goals,score,source_file
2752556817,AttemptSaved,8633,701154,Kylian Mbappé,87.6411764704,44.8415286581,88,,1,1,92.4,41.5990625,31.254999999999995,1.219999994,0.0396742671728134,0.0,RightFoot,RegularPlay,SecondHalf,0,"{'x': 1.7261904761904774, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4621543,2024-11-27 20:00:00+00:00,Champions League,Liverpool,Real Madrid,2024/2025,2,0,2 - 0,19_ChampJ5_shotsMbappeLiverpoolMadrid.csv
2725519427,Goal,8633,701154,Kylian Mbappé,94.7719298231,37.431250000000006,40,,0,1,,,35.75375,0.449473682,0.6301013827323914,0.6663724184036255,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.5360449735449745, 'y': 0.11890838148148149, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506816,2024-09-24 19:00:00+00:00,LaLiga,Real Madrid,Deportivo Alaves,2024/2025,3,2,3 - 2,08_J7_shotsMbappeMadridAlaves.csv
2744723897,Miss,8633,701154,Kylian Mbappé,92.0,16.2922293005,3,,0,0,,,42.2928125,0.3595789456,0.0301675498485565,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0, 'y': 0.04336031299393301, 'zoomRatio': 0.4558164072804012}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4621544,2024-11-05 20:00:00+00:00,Champions League,Real Madrid,Milan,2024/2025,1,3,1 - 3,16_ChampJ4_shotsMbappeMadridMilan.csv
2744733447,AttemptSaved,8633,701154,Kylian Mbappé,91.4,24.419617839300003,13,,0,1,101.9655172416,31.4075,34.4575,1.059473679,0.0700645372271537,0.0501399263739585,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.8789682539682532, 'y': 0.28028404206349206, 'zoomRatio': 1}",0,1,466439.0,Kylian,Mbappé,Kylian Mbappé,#085098,4621544,2024-11-05 20:00:00+00:00,Champions League,Real Madrid,Milan,2024/2025,1,3,1 - 3,16_ChampJ4_shotsMbappeMadridMilan.csv
2744758729,AttemptSaved,8633,701154,Kylian Mbappé,95.0614035074,23.8591082849,43,,0,1,101.9655172416,30.22,34.07625,0.2825263144,0.2157110124826431,0.1911916583776474,RightFoot,FastBreak,FirstHalf,0,"{'x': 0.9798280423280419, 'y': 0.07474241121693122, 'zoomRatio': 1}",0,1,466439.0,Kylian,Mbappé,Kylian Mbappé,#085098,4621544,2024-11-05 20:00:00+00:00,Champions League,Real Madrid,Milan,2024/2025,1,3,1 - 3,16_ChampJ4_shotsMbappeMadridMilan.csv
2744780619,Miss,8633,701154,Kylian Mbappé,93.7,28.202857142,62,,0,0,,,28.118809523000003,0.6228421022,0.1319943964481353,0.0,RightFoot,RegularPlay,SecondHalf,0,"{'x': 2, 'y': 0.10590408602404466, 'zoomRatio': 0.6427270150121346}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4621544,2024-11-05 20:00:00+00:00,Champions League,Real Madrid,Milan,2024/2025,1,3,1 - 3,16_ChampJ4_shotsMbappeMadridMilan.csv
2744781381,Miss,8633,701154,Kylian Mbappé,92.2,39.881190477,63,,0,0,,,36.745000000000005,5.427586216,0.1660788804292678,0.0,RightFoot,RegularPlay,SecondHalf,0,"{'x': 0.6574816971921461, 'y': 0.6772486772486772, 'zoomRatio': 0.4716645481288473}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4621544,2024-11-05 20:00:00+00:00,Champions League,Real Madrid,Milan,2024/2025,1,3,1 - 3,16_ChampJ4_shotsMbappeMadridMilan.csv
2744789297,AttemptSaved,8633,701154,Kylian Mbappé,80.68300970960001,21.4769426787,76,,0,1,103.9568965518,33.00875,36.97375,0.3659999982,0.0265580564737319,0.1367043107748031,RightFoot,RegularPlay,SecondHalf,0,"{'x': 0.21329365079365015, 'y': 0.09682539634920634, 'zoomRatio': 1}",0,0,466439.0,Kylian,Mbappé,Kylian Mbappé,#085098,4621544,2024-11-05 20:00:00+00:00,Champions League,Real Madrid,Milan,2024/2025,1,3,1 - 3,16_ChampJ4_shotsMbappeMadridMilan.csv
2744795841,AttemptSaved,8633,701154,Kylian Mbappé,86.889705882,30.22,90,0.0,1,1,91.1,30.7975,35.220000000000006,1.219999994,0.0857342407107353,0.0,LeftFoot,RegularPlay,SecondHalf,0,"{'x': 0.6772486772486757, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4621544,2024-11-05 20:00:00+00:00,Champions League,Real Madrid,Milan,2024/2025,1,3,1 - 3,16_ChampJ4_shotsMbappeMadridMilan.csv
2744797161,AttemptSaved,8633,701154,Kylian Mbappé,86.24558823480001,49.0453503161,90,5.0,1,1,96.5087719289,40.973809524,33.31375,1.219999994,0.0078332247212529,0.0,RightFoot,FromCorner,SecondHalf,0,"{'x': 1.1815476190476193, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4621544,2024-11-05 20:00:00+00:00,Champions League,Real Madrid,Milan,2024/2025,1,3,1 - 3,16_ChampJ4_shotsMbappeMadridMilan.csv
2731071435,Miss,8633,701154,Kylian Mbappé,98.4385964909,22.1075159274,4,,0,0,,,30.56875,4.940965524800001,0.0296189431101083,0.0,RightFoot,FromCorner,FirstHalf,0,"{'x': 1.4703148629849203, 'y': 0.6772486772486772, 'zoomRatio': 0.518117357255518}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506836,2024-10-05 19:00:00+00:00,LaLiga,Real Madrid,Villarreal,2024/2025,2,0,2 - 0,11_J9_shotsMbappeMadridVillarreal.csv
2731091305,AttemptSaved,8633,701154,Kylian Mbappé,82.2597087384,47.15363057,29,,1,1,84.3995145632,45.9625477669,32.09375,1.219999994,0.0134616186842322,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.5042989417989419, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4506836,2024-10-05 19:00:00+00:00,LaLiga,Real Madrid,Villarreal,2024/2025,2,0,2 - 0,11_J9_shotsMbappeMadridVillarreal.csv
2731098125,AttemptSaved,8633,701154,Kylian Mbappé,90.6,48.34471337309999,37,,1,1,94.8684210512,44.4211464923,34.915000000000006,1.219999994,0.0333645939826965,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.7579365079365064, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506836,2024-10-05 19:00:00+00:00,LaLiga,Real Madrid,Villarreal,2024/2025,2,0,2 - 0,11_J9_shotsMbappeMadridVillarreal.csv
2735835767,Goal,8633,701154,Kylian Mbappé,78.655825244,34.305,20,,0,1,,,37.2025,1.6630526234,0.0380300171673297,0.4220504760742187,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.15277777777777768, 'y': 0.4399610114814815, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4506847,2024-10-19 19:00:00+00:00,LaLiga,Celta Vigo,Real Madrid,2024/2025,1,2,1 - 2,12_J10_shotsMbappeCeltaMadrid.csv
2735896183,AttemptSaved,8633,701154,Kylian Mbappé,92.6,31.7125,62,,1,1,94.3859649107,32.09375,34.305,1.219999994,0.0956291109323501,0.0,LeftFoot,RegularPlay,SecondHalf,0,"{'x': 0.9193121693121694, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506847,2024-10-19 19:00:00+00:00,LaLiga,Celta Vigo,Real Madrid,2024/2025,1,2,1 - 2,12_J10_shotsMbappeCeltaMadrid.csv
2767016843,AttemptSaved,8633,701154,Kylian Mbappé,95.5438596479,42.1771875,8,,0,1,103.1982758622,35.75375,36.97375,1.6630526234,0.1357375383377075,0.7827668190002441,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.21329365079365015, 'y': 0.4399610114814815, 'zoomRatio': 1}",0,1,212512.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506953,2025-01-19 15:15:00+00:00,LaLiga,Real Madrid,Las Palmas,2024/2025,4,1,4 - 1,28_J20_shotsMbappeMadridPalmas.csv
2767023707,Goal,8633,701154,Kylian Mbappé,94.0,34.0,18,,0,1,,,32.39875,0.1219999994,0.7884,0.8149935603141785,RightFoot,Penalty,FirstHalf,0,"{'x': 1.4236111111111112, 'y': 0.032275132116402115, 'zoomRatio': 1}",0,1,212512.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506953,2025-01-19 15:15:00+00:00,LaLiga,Real Madrid,Las Palmas,2024/2025,4,1,4 - 1,28_J20_shotsMbappeMadridPalmas.csv
2767032249,AttemptSaved,8633,701154,Kylian Mbappé,87.31911764680001,53.179108279800005,28,,0,1,102.7241379312,37.431250000000006,32.474999999999994,1.6630526234,0.0185987800359725,0.0746364369988441,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.4034391534391548, 'y': 0.4399610114814815, 'zoomRatio': 1}",0,0,212512.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506953,2025-01-19 15:15:00+00:00,LaLiga,Real Madrid,Las Palmas,2024/2025,4,1,4 - 1,28_J20_shotsMbappeMadridPalmas.csv
2767036935,AttemptSaved,8633,701154,Kylian Mbappé,81.1334951464,35.448750000000004,33,,0,1,102.9137931036,34.1525,31.78875,1.0145263108,0.0561072640120983,0.1039394587278366,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.5849867724867723, 'y': 0.2683932039153439, 'zoomRatio': 1}",0,0,212512.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506953,2025-01-19 15:15:00+00:00,LaLiga,Real Madrid,Las Palmas,2024/2025,4,1,4 - 1,28_J20_shotsMbappeMadridPalmas.csv
2767039781,Goal,8633,701154,Kylian Mbappé,90.0,37.2025,36,,0,1,,,31.63625,1.7079999916000002,0.2405923902988433,0.8269816040992737,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.6253306878306886, 'y': 0.45185184962962965, 'zoomRatio': 1}",0,1,212512.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506953,2025-01-19 15:15:00+00:00,LaLiga,Real Madrid,Las Palmas,2024/2025,4,1,4 - 1,28_J20_shotsMbappeMadridPalmas.csv
2767047635,Post,8633,701154,Kylian Mbappé,95.2543859636,26.774047619,45,2.0,0,0,,,30.256,0.1219999994,0.0709888562560081,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.9904761904761905, 'y': 0.032275132116402115, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506953,2025-01-19 15:15:00+00:00,LaLiga,Real Madrid,Las Palmas,2024/2025,4,1,4 - 1,28_J20_shotsMbappeMadridPalmas.csv
2739567477,AttemptSaved,8633,701154,Kylian Mbappé,85.279411764,46.452993627000005,61,,0,1,102.7241379312,36.51625,36.135000000000005,0.1219999994,0.0117702912539243,0.036187544465065,RightFoot,FromCorner,SecondHalf,0,"{'x': 0.4351851851851839, 'y': 0.032275132116402115, 'zoomRatio': 1}",0,0,990996.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506859,2024-10-26 19:00:00+00:00,LaLiga,Real Madrid,Barcelona,2024/2025,0,4,0 - 4,14_J11_shotsMbappeMadridBarcelona.csv
2739569975,AttemptSaved,8633,701154,Kylian Mbappé,91.6,41.888125,64,,0,1,94.8684210512,40.217380953,34.07625,0.449473682,0.3676831126213074,0.2084561735391616,RightFoot,RegularPlay,SecondHalf,0,"{'x': 0.9798280423280419, 'y': 0.11890838148148149, 'zoomRatio': 1}",0,1,990996.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506859,2024-10-26 19:00:00+00:00,LaLiga,Real Madrid,Barcelona,2024/2025,0,4,0 - 4,14_J11_shotsMbappeMadridBarcelona.csv
2739573595,AttemptSaved,8633,701154,Kylian Mbappé,91.6,27.446428571,71,,0,1,100.8275862072,31.78875,34.99125,0.3274736826,0.2010112553834915,0.1797109544277191,RightFoot,RegularPlay,SecondHalf,0,"{'x': 0.73776455026455, 'y': 0.08663324936507935, 'zoomRatio': 1}",0,1,990996.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506859,2024-10-26 19:00:00+00:00,LaLiga,Real Madrid,Barcelona,2024/2025,0,4,0 - 4,14_J11_shotsMbappeMadridBarcelona.csv
2761614323,Goal,8633,701154,Kylian Mbappé,81.471359224,34.4575,10,,0,1,,,35.83,1.7079999916000002,0.0248285476118326,0.1051967516541481,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.5158730158730164, 'y': 0.45185184962962965, 'zoomRatio': 1}",0,0,796781.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506929,2024-12-22 15:15:00+00:00,LaLiga,Real Madrid,Sevilla,2024/2025,4,2,4 - 2,24_J18_shotsMbappeMadridSevilla.csv
2761621757,Miss,8633,701154,Kylian Mbappé,97.0877192975,30.244,17,,0,0,,,34.68625,4.8280000072,0.2948783934116363,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.9037361424878199, 'y': 0.6772486772486772, 'zoomRatio': 0.5302402643293849}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506929,2024-12-22 15:15:00+00:00,LaLiga,Real Madrid,Sevilla,2024/2025,4,2,4 - 2,24_J18_shotsMbappeMadridSevilla.csv
2761631913,AttemptSaved,8633,701154,Kylian Mbappé,90.6,42.46625,30,,1,1,92.8,41.3678125,33.5425,1.219999994,0.0336433127522468,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.121031746031747, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506929,2024-12-22 15:15:00+00:00,LaLiga,Real Madrid,Sevilla,2024/2025,4,2,4 - 2,24_J18_shotsMbappeMadridSevilla.csv
2761671611,Miss,8633,701154,Kylian Mbappé,92.3,43.440254772100005,70,,0,0,,,29.379523808,4.7063448344,0.0414934493601322,0.0,RightFoot,RegularPlay,SecondHalf,0,"{'x': 1.6648920764196276, 'y': 0.6772486772486772, 'zoomRatio': 0.5439465423970294}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506929,2024-12-22 15:15:00+00:00,LaLiga,Real Madrid,Sevilla,2024/2025,4,2,4 - 2,24_J18_shotsMbappeMadridSevilla.csv
2761681235,AttemptSaved,8633,701154,Kylian Mbappé,99.1140350876,43.650445855,82,,0,1,103.6724137932,37.58375000000001,33.695,0.2439999988,0.1400912702083587,0.1725599318742752,RightFoot,RegularPlay,SecondHalf,0,"{'x': 1.0806878306878307, 'y': 0.06455026423280423, 'zoomRatio': 1}",0,1,796781.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506929,2024-12-22 15:15:00+00:00,LaLiga,Real Madrid,Sevilla,2024/2025,4,2,4 - 2,24_J18_shotsMbappeMadridSevilla.csv
2745905271,AttemptSaved,8633,701154,Kylian Mbappé,92.7,20.0056050984,7,,0,1,103.6724137932,31.1025,33.161249999999995,0.2439999988,0.0320569425821304,0.0158378593623638,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.2218915343915355, 'y': 0.06455026423280423, 'zoomRatio': 1}",0,1,683762.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506882,2024-11-09 13:00:00+00:00,LaLiga,Real Madrid,Osasuna,2024/2025,4,0,4 - 0,17_J13_shotsMbappeMadridOsasuna.csv
2745911613,AttemptSaved,8633,701154,Kylian Mbappé,90.8,20.7062420414,13,,1,1,96.605263157,25.880625,34.07625,1.219999994,0.0204326380044221,0.0,LeftFoot,RegularPlay,FirstHalf,0,"{'x': 0.9798280423280419, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506882,2024-11-09 13:00:00+00:00,LaLiga,Real Madrid,Osasuna,2024/2025,4,0,4 - 0,17_J13_shotsMbappeMadridOsasuna.csv
2745971551,AttemptSaved,8633,701154,Kylian Mbappé,85.9235294112,44.8415286581,56,,1,1,92.7,40.973809524,35.75375,1.219999994,0.0858266502618789,0.0,RightFoot,FreeKick,SecondHalf,0,"{'x': 0.5360449735449745, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4506882,2024-11-09 13:00:00+00:00,LaLiga,Real Madrid,Osasuna,2024/2025,4,0,4 - 0,17_J13_shotsMbappeMadridOsasuna.csv
2745975119,Miss,8633,701154,Kylian Mbappé,98.4385964909,42.9865625,60,,0,0,,,39.040714287,1.5153684136,0.1179913058876991,0.0,LeftFoot,RegularPlay,SecondHalf,0,"{'x': 0, 'y': 0.3006257302676596, 'zoomRatio': 0.7498937223537185}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506882,2024-11-09 13:00:00+00:00,LaLiga,Real Madrid,Osasuna,2024/2025,4,0,4 - 0,17_J13_shotsMbappeMadridOsasuna.csv
2745981143,AttemptSaved,8633,701154,Kylian Mbappé,96.9912280694,47.50394904150001,67,,1,1,98.1491228066,45.5421656011,33.695,1.219999994,0.0256934501230716,0.0,RightFoot,RegularPlay,SecondHalf,0,"{'x': 1.0806878306878307, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506882,2024-11-09 13:00:00+00:00,LaLiga,Real Madrid,Osasuna,2024/2025,4,0,4 - 0,17_J13_shotsMbappeMadridOsasuna.csv
2714827405,AttemptSaved,8633,701154,Kylian Mbappé,90.8,43.3001273835,4,,1,1,94.0964912264,41.141904762,31.94125,1.219999994,0.0520350709557533,0.0,RightFoot,FastBreak,FirstHalf,0,"{'x': 1.544642857142858, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
2714835405,AttemptSaved,8633,701154,Kylian Mbappé,91.6,23.0884076476,21,,1,1,94.4824561388,24.955625,31.865,1.219999994,0.0479757748544216,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.5648148148148162, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
2714837469,AttemptSaved,8633,701154,Kylian Mbappé,84.286893204,26.69,29,,0,1,101.681034483,32.3225,33.77125,0.3659999982,0.0805446282029151,0.0824626386165618,RightFoot,FastBreak,FirstHalf,0,"{'x': 1.0605158730158726, 'y': 0.09682539634920634, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
2714842839,AttemptSaved,8633,701154,Kylian Mbappé,94.9649122793,22.3877707046,45,1.0,1,1,96.5087719289,24.0692993678,33.466249999999995,1.219999994,0.0369379334151744,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 1.141203703703705, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
2714848395,AttemptSaved,8633,701154,Kylian Mbappé,92.1,43.044375,52,,1,1,94.7719298231,41.3678125,32.85625,1.219999994,0.0441612973809242,0.0,RightFoot,RegularPlay,SecondHalf,0,"{'x': 1.3025793650793662, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
2714849135,AttemptSaved,8633,701154,Kylian Mbappé,81.5839805832,43.8606369379,55,,0,1,103.103448276,34.838750000000005,34.07625,1.5025263084,0.0228532385081052,0.0242947004735469,RightFoot,RegularPlay,SecondHalf,0,"{'x': 0.9798280423280419, 'y': 0.39749373238095237, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
2714850697,AttemptSaved,8633,701154,Kylian Mbappé,78.2053398072,44.2810191037,67,,1,1,83.0480582528,42.813125,35.143750000000004,1.219999994,0.0177238825708627,0.0,RightFoot,RegularPlay,SecondHalf,0,"{'x': 0.6974206349206338, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,0,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
2714852433,Miss,8633,701154,Kylian Mbappé,93.9,18.9546496839,80,,0,0,,,40.637619048000005,5.670896561599999,0.0540055520832538,0.0,LeftFoot,RegularPlay,SecondHalf,0,"{'x': 0.20730017352488828, 'y': 0.6772486772486772, 'zoomRatio': 0.45142773672417613}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
2714853021,Miss,8633,701154,Kylian Mbappé,101.1120689658,25.7071875,85,,0,0,,,29.21142857,0.1797894728,0.1672430336475372,0.0,LeftFoot,RegularPlay,SecondHalf,0,"{'x': 2, 'y': 0.037545534284741805, 'zoomRatio': 0.7893794747048395}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506770,2024-08-29 19:30:00+00:00,LaLiga,Las Palmas,Real Madrid,2024/2025,1,1,1 - 1,03_J3_shotsMbappePalmasMadrid.csv
0,0,0,701154,Kylian Mbappé,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,Kylian,Mbappé,Kylian Mbappé,#085098,4506917,2024-12-14 20:00:00+00:00,LaLiga,Rayo Vallecano,Real Madrid,2024/2025,3,3,3 - 3,23_J17_shotsMbappeRayoMadrid.csv
2723731247,AttemptSaved,8633,701154,Kylian Mbappé,102.7241379312,40.049285715,11,,0,1,104.9051724138,36.21125,35.75375,0.9759999952,0.3087042868137359,0.3246191143989563,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.5360449735449745, 'y': 0.2582010569312169, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
2723742509,AttemptSaved,8633,701154,Kylian Mbappé,89.3,36.97375,21,,0,1,103.8620689656,34.305,34.61,0.2439999988,0.050776369869709,0.0303881205618381,RightFoot,RegularPlay,FirstHalf,0,"{'x': 0.8386243386243388, 'y': 0.06455026423280423, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
2723747123,Miss,8633,701154,Kylian Mbappé,94.9649122793,43.440254772100005,26,,0,0,,,11.806635078,3.6201379344000006,0.0456649288535118,0.0,RightFoot,RegularPlay,FirstHalf,0,"{'x': 2, 'y': 0.16311802861455243, 'zoomRatio': 0.17032117541819602}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
2723748891,AttemptSaved,8633,701154,Kylian Mbappé,98.3421052628,43.044375,28,,0,1,103.9568965518,37.05,36.745000000000005,0.2054736832,0.2702491581439972,0.413845956325531,LeftFoot,RegularPlay,FirstHalf,0,"{'x': 0.2738095238095226, 'y': 0.05435811724867726, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
2723776397,AttemptSaved,8633,701154,Kylian Mbappé,95.8333333322,42.581875,46,,0,1,103.577586207,37.05,37.2025,0.2439999988,0.0673842579126358,0.2830154001712799,RightFoot,RegularPlay,SecondHalf,0,"{'x': 0.15277777777777768, 'y': 0.06455026423280423, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
2723798173,AttemptSaved,8633,701154,Kylian Mbappé,90.1,24.955625,71,,1,1,92.8,26.516562500000003,35.75375,1.219999994,0.0733271911740303,0.0,LeftFoot,ThrowInSetPiece,SecondHalf,0,"{'x': 0.5360449735449745, 'y': 0.32275132116402117, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
2723798323,AttemptSaved,8633,701154,Kylian Mbappé,93.9,39.376904763,71,,0,1,103.4827586208,35.220000000000006,36.36375,0.2825263144,0.2514375746250152,0.5127341747283936,RightFoot,RegularPlay,SecondHalf,0,"{'x': 0.37466931216931143, 'y': 0.07474241121693122, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
2723800307,Miss,8633,701154,Kylian Mbappé,90.9,43.044375,73,,0,0,,,29.379523808,5.7925517344,0.0570358522236347,0.0,RightFoot,RegularPlay,SecondHalf,0,"{'x': 1.5402129377123521, 'y': 0.6772486772486772, 'zoomRatio': 0.4419468512981988}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
2723811691,Goal,8633,701154,Kylian Mbappé,94.0,34.0,90,0.0,0,1,,,32.55125,0.1219999994,0.7884,0.8420699238777161,RightFoot,Penalty,SecondHalf,0,"{'x': 1.3832671957671967, 'y': 0.032275132116402115, 'zoomRatio': 1}",0,1,,Kylian,Mbappé,Kylian Mbappé,#085098,4506806,2024-09-21 19:00:00+00:00,LaLiga,Real Madrid,Espanyol,2024/2025,4,1,4 - 1,07_J6_shotsMbappeMadridEspanyol.csv
